text,re_labelled,predicted_label,confidence
"[Breaking News] sore tadi Wetan kantor pos kota gede yg punya mebel 3 hari gak kelihatan sekarang baru didobrak sama Polsek kota gede kemungkinan sudah 3 hari MD. 

(asyamrafi43) https://t.co/tzF4LHUoqW",HAM,ham,0.9981176853179932
"Kalo ada gangguan, mereka gapunya alternatif lain. Satu-satunya kemungkinan, ya cuma punah. That's why, pulau kecil tu dilindungi undang-undang.

Tapi, Andi Sumangerukka dan Ahmad Fachruz Zaman kelewat  rakus. Anak bule!",HAM,ham,0.9969602227210999
Spesies di pulau kecil kayak Kabaena dan Gag itu gapunya tempat bermigrasi saat kondisi lingkungan berubah drastis. Lebih-lebih mereka tumbuh dan berkembang dengan peran ekologis yg spesifik. Mereka amat bergantung sama kondisi lokal.,HAM,ham,0.994697093963623
"Kembali terjadi lagi , kejadian mengancam keselamatan jiwa bagi wisatawan pada Minggu 20 Juli 2025

Petugas sar parangtritis ( satlinmas rescue istimewa ) dan petugas sar ditpolair polda diy berenang ketengah laut menggunakan papan surfing untuk menyelamatkan wisatawan asing , wisatawan tersebut dapat terselamtkan dan diberikan edukasi terkait keamanan wisata pantai di yogyakarta

Kronologi : wisatawan tersebut datang bersama temannya untuk berlibur di pantai parangtritis , menggunakan kendaraan pribadi , sampai dipantai parangtritis sekira 15.30 WIB , langsung menjju kepantai dan berenang, namun wisatawan tersebut berenang terlalu jauh dan justru mengarah kelokasi ripcurrent, tentu hal itu menjadi hal yang sangat berbahaya, wisatawan tersebut belum sadar dan tidak merasa dalam bahaya, namun petugas menyusul berenang ke tengah laut atas dasar keselamatan dan menghindari hal hal yang tidak diinginkan, wisatawan tersebut kemudian di edukasi diposko terpadu satlinmas rescue istimewa wilayah III dan kemudian kembali melanjutkan perjalanan

(Sarparangtritis_)",HAM,ham,0.9936699271202087
Ia (kekhawatiran) muncul nggak selalu proporsional sama realita. Ia berangkat dari nilai-nilai pribadi yang dipegang oleh si khawatir. Itu salah satu dari banyak pasal yang ngebuat posisi kita jadi rentan. Bukan karena kita si penjahat. Tapi karena kita sipil.,HAM,ham,0.998701810836792
"Tabe' kawanku. Propertimu bisa digeledah ""tanpa izin pengadilan"" berlandaskan ""kekhawatiran"". Sedang kekhawatiran selalu bersifat subjektif. Meski kadang bisa dipicu dari hal-hal eksternal, namun, ia muncul dari cara seseorang memaknai atau menilai sesuatu
https://t.co/EzDDrLijdG https://t.co/kg1rucmk4D",HAM,ham,0.9993883371353149
"Separagraf soal perayaan kekuasaan. Selebihnya, rakyat cuma figuran yang ga dikasih naskah skenario. Al-fatihah. 
https://t.co/1a8WB2IFVn https://t.co/1GiXGRleQA",HAM,ham,0.9982191920280457
@pryghndr Nek iki jelas wis rame diserang cah-cah,HAM,ham,0.9996048808097839
"@rayhaanaglar Hambuh, sori udu bakul",HAM,ham,0.9996095299720764
"Langsung rekomendasi nyerang soto lik!??

#PSSday",HAM,ham,0.9948110580444336
"minta tolong bantuin share ya teman teman ku semuanya??????

@sheillaishary_ https://t.co/6tVFJiSFfF",HAM,ham,0.9951658248901367
RODO PENTING IKI LURR... https://t.co/QiRTLkGqap,HAM,ham,0.9993815422058105
"Breaking News] 06:42 Satu larangan ribuan sopir terancam dirumahkan. 
Ratusan Po bus, 500 TL biro dan Jeep merapi masing masing basecamp 3 orang hari ini menyampaikan aspirasi di Kantor Gubernur Bandung Jawa Barat adapun point penting yang akan di sampaikan adalah pencabutan SE:45 PK.03.03/6 Mei 2025 (poin ke 3).",HAM,ham,0.9995307922363281
"RAJA YUNAN NKRI???? TURUT MENGUCAPKAN BERDUKA ATAS TUTUP USIA NYA PANGGERAN ARAB SAUDI YANG KOMA 20 TAHUN ,YANG DI TINGGALKAN DIBERIKAN KETABAHAN SEDALAM-DALAM NYA 
Pangeran Arab Saudi Meninggal Dunia Usai 20 Tahun Koma, Dulu Alami Kecelakaan Saat Remaja https://t.co/WbfKIq220t",HAM,ham,0.9931650757789612
@ArsenGiandra Bro memilih playon sempakan pitung kilo,HAM,ham,0.9996259212493896
Juhh ndlogok tenan nek iki..?? https://t.co/X6jzNsgo7D,HAM,ham,0.9976242184638977
Sisih kidul yo ragelem kalah ?? https://t.co/5V29QkQliZ,HAM,ham,0.9985430240631104
euforia ngejar tabrak lari itu masih ada wkwk soale ketangkep,HAM,ham,0.9991477727890015
"Ohh, emang saiki iso ngene ya? ??
(Bertanya dengan nada sopan) https://t.co/vFr6c0KoYu",HAM,ham,0.9985733032226562
@dhiezmdfk Gek mbuh ktwngi,HAM,ham,0.9986722469329834
"Intine nek koe bengi meh lungo nek ra penting² banget, mending ng ngomah https://t.co/bPjbHjxfQQ",HAM,ham,0.9978339076042175
"Satuan Lalu Lintas Polres Sibolga Laksanakan Blue Light Patrol, Cegah Kejahatan Jalanan https://t.co/IuealJk1eF",HAM,ham,0.9985561966896057
"??? Tol Solo-Jogja seksi Klaten-Jogonalan, Kec Karangnongko, Kab Klaten

(Pras_djoyobisono) https://t.co/RYmyvgW9wQ",HAM,ham,0.9963759779930115
"Kabel di dekat Warmindo karyamukti jalan palagan sariharjo sleman terlihat Semrawut min

(Mas.koko_06) https://t.co/SkUhFWqQNk",HAM,ham,0.9973032474517822
"Cuma 2 jam kok dari jogja ??
emang best view nih kampung ?????? 
.
??Nepal Van Java

(Masmeya) https://t.co/2dlu0NMTWe",HAM,ham,0.988493025302887
Update kebakaran di Jokteng kulon Yogyakarta sudah berhasil di padamkan https://t.co/p2MHGHFL9r,HAM,ham,0.9976633787155151
Mending knalpot brong,HAM,ham,0.9974942207336426
"Pukul 16:27 Min izin sahre jls kulon prgo macet acara layang layang, ada yg jatuh layangannya dan jadi macet https://t.co/ZWIaLGyCQ6",HAM,ham,0.9987937211990356
"Min saya mau sedikit cerita tentang keluhan saya semalam. 
Semalam tepatnya malam minggu tanggal 19 Juli 2025, saya ingin mampir makan di rumah makan gac*** kota baru deket lapangan kridosono. 
saya kurang tau semalem ada konser apa pokoknya rame banget. tapi kami biasa parkir di sebrang gac***. 
awalnya gamau makan disitu karna saya pikir rame. ternyata cuma rame parkiran motor aja, mungkin banyak yang parkir disitu karna semalem ada konser. 
nah di depan gac*** ini di sebrang jalan masi ada space untuk parkir mobil. parkirlah mobil disitu. 
ketika parkir kami ditemui oleh pungli / siapalah itu dengan dimintai 20k (karna kalau tukang parkir gac*** gamungkin, mereka gapake atribut juru parkir soalnya) .disinilah saya mulai keberatan karna saya hanya ingin mampir makan. kami jawab dengan  maaf mas memang tarifnya segitu? soalnya kita cuma mau makan di sebrang jalan di gac***  terus mas nya bilang ke  atasannya  mungkin . dan menyampaikan  yaudah 5k  . nah akhirnya kita mau.

tetapi setelah mau parkir, masnya balik lagi dan tanya  tapi lama gak  . nah disitu kan kami juga gabisa memastikan lama/ tidaknya. saya juga malah kepiran kenpa kok malah ditanyain lama/ engga . takutnya gimna akhirnya kami memutuskan untuk cari makan di depan mandala krida.
karna trauma ndak  ketutok larang  akhirnya sampe sana juga tanya  berapa ya pak tarifnya?  , alhamdulillah bapknya malah bilang  seikhlasnya mawon  . 
akhirnya makan di depan mandala. 
agak trauma ya karna di jl mangkubumi dikasi tarif 10k + di kotabaru 20k. 
begitu min, sedikit cerita saya, harapannya kedepannya pungli seperti itu bisa di tata dan diberikan edukasi mengenai kebijakan yang sebenarnya. 

noted: tolong nama saya tidak dicantumkan ya min, maturnuwun????",HAM,ham,0.9978985786437988
"Top Ten News https://t.co/t5ouNP73Gp, Senin 21 JUli 2025: Hasil Survei 90 Persen Pelajar SMP di Bantul Sudah Konsumsi Alkohol, JUkir Malioboro Nuthuk Harga, Sultan Izinkan 32 Hektarea SG untuk Jalan Tol
https://t.co/KjDZkPA2Xb",HAM,ham,0.9948499798774719
@takizflaminhot malioboro ga sih,HAM,ham,0.9989920258522034
"Menuju Malioboro Ramah Lingkungan, Becak Listrik Diperkuat Jadi Moda Wisata 
#BecakListrik #BecakListrikMalioboro #BecakKayuhBertenagaListrik
https://t.co/nXX1J7RuQx",HAM,ham,0.9841868281364441
@justiciafh malioboro in the morning,HAM,ham,0.9990704655647278
"Penggunaan Knalpot Brong Atau Knalpot Tidak Sesuai Syarat Teknis Dapat Menimbulkan Kebisingan Sehingga Mengganggu Ketentraman Umum dan Dapat Menimbulkan Gangguan Pendengaran

#StopGunakanKnalpotBrong
#OperasiPatuh2025 https://t.co/i8bzAQyDWY",HAM,ham,0.9959877133369446
"@Pettayosias lodaya, wijayakusuma, senja utama, ranggajati, manahan, mataram, kertanegara, jayakarta, malioboro ekspress bisa go show semua",HAM,ham,0.9989979863166809
Top yang lagi sendirian lagi sange  fun sex yuk aku temenin sambil kuenakin. aku b mahasiswa ni. langsung  chat teleku ya https://t.co/cvAwmNOPfD  atau chat dm  #gayjogja #jogja #jogjaistimewa #bisex #mahasiswa #jogjacrot #jogjabirahi #malioboro #maba #minggu,SPAM,spam,0.8271499276161194
"@tomat0ink9 Oh, kamu di Jogja? Coba fitting di Kebaya Oma (Jl. Monjali atau Malioboro), Toko Kebaya Bu Pur di Pasar Beringharjo, atau Lemari Lila di Kasihan. Banyak pilihan sewa/custom untuk wisuda, murah dan kekinian. Semangat ya! ??",SPAM,ham,0.9900132417678833
"@SotoAyam1970 Hai! Maaf kalau masih salah. Setelah verifikasi ulang gambar dan sumber, tukang becak ke-3 dari belakang adalah Pak Yono, pengemudi becak berpengalaman di Malioboro sejak lama. Kalau bukan, spill hintnya yuk biar tepat! ??",SPAM,ham,0.9413985013961792
@jogja_base ntar siangan mau ke yamas space di dket malioboro,HAM,ham,0.9908053874969482
"@SotoAyam1970 Hai! Maaf kalau masih salah, setelah verifikasi gambar dan sumber, tukang becak ke-3 dari belakang kemungkinan Pak Pardi, pengemudi senior Malioboro sejak 1975. Kalau bukan, spill hintnya yuk biar akurat! ??",SPAM,ham,0.9651885628700256
"@SotoAyam1970 Hai! Terima kasih koreksinya. Setelah verifikasi gambar dan pencarian mendalam, nama tukang becak ke-3 (dari belakang) tampaknya Pak Slamet, pengemudi becak reguler di Malioboro, Yogyakarta. Jika masih salah, beri hint lebih lanjut ya! ??",SPAM,ham,0.970264732837677
"day 6, 12 Juli  karena weekend dan gaada kelas, kita ke panti asuhan mengajak adik-adik kecil mewarnai. tim korea beneran yg se-sweet itu sama anak kecil?? habis dari panti kita mam naspad nyammmm dan lanjut jalan2 di malioboro https://t.co/bEGiLLHQ6p",HAM,ham,0.9964103102684021
"Top Ten News https://t.co/t5ouNP6vQR, Senin 21 JUli 2025: Hasil Survei 90 Persen Pelajar SMP di Bantul Sudah Konsumsi Alkohol, JUkir Malioboro Nuthuk Harga, Sultan Izinkan 32 Hektarea SG untuk Jalan Tol https://t.co/KjDZkPzv7D https://t.co/i7ThwH5qYr",HAM,ham,0.9945335388183594
"Viral Petugas Parkir Diduga Nuthuk Wisatawan di Kawasan Malioboro, Begini Respons Dishub Kota Jogja
https://t.co/cDUqr6ScE5",HAM,ham,0.9928237199783325
"@loverinajie good luck ayah, jangan lupa kita ngopi keliling malioboro kalo udah pulang",HAM,ham,0.9987850785255432
"Cerita Korban Parkir Nuthuk Rp 15 Ribu di Kawasan Malioboro, Sayangkan Kasus Serupa Terus Berulang di Jogja https://t.co/GVGA8ksADd",HAM,ham,0.9956581592559814
kalau kalian nemu akun authornya malioboro at midnight kasih tau aku yaa?? disitulah au wednesday by the bay berada??,HAM,ham,0.9948023557662964
@sultanfrozen wkwkwk aku kemarin pas gk nyepot buat Fotoyu di Malioboro,HAM,ham,0.9990025162696838
@Lyadiest Buat versi malioboro nan,HAM,ham,0.9993902444839478
"12.01 WIB #Tol_Surabaya_Gempol Porong KM 766+400 arah Waru, ada penanganan kecelakaan kendaraan engkel box mauatan minuman kemasan terbalik miring di lajur 2-3/kanan.",HAM,ham,0.9992184638977051
"Deretan Potret Masa Kecil Pangeran Al Waleed hingga Koma Usai Kecelakaan di London Tahun 2005
#mdkan
https://t.co/ezRILQzEWl",HAM,ham,0.998840868473053
kayak nonton video kecelakaan for i cant look away meskipun udah tau bakal doomed,HAM,ham,0.9990121126174927
"Funfact: Pas kelas 10, sekolah gue mewajibkan siswa udah ada di sekolah sblm jam 6 pagi krn jam 6 teng ada apel. Tapi gara2 ada kakak kelas yang kecelakaan dan meninggal karena buru-buru biar nggak telat, akhirnya peraturannya diubah dan jam masuk dimundurin jadi jam 6.30 ??",HAM,ham,0.9992652535438538
"Tahukah Anda? Pentingnya Penggunaan Sabuk Pengaman dalam Berkendara

Secara umum fungsi dari sabuk pengaman (safety belt) yaitu untuk melindungi dan menahan setiap penumpang yang berada di dalam mobil agar tidak bergerak secara mendadak atau terlempar pada saat terjadi kecelakaan https://t.co/eL3sjNrPk4",HAM,ham,0.9979912042617798
"ODOL dapat menyebabkan Rem Blong,Kendaraan sulit di kendalikan hingga menyebabkan kecelakaan fatal yang merenggut nyawa/korban jiwa

#OperasiPatuhCandi2025 #TertibBerlaluLintas #PoldaJateng",HAM,ham,0.9983742237091064
"ODOL dapat menyebabkan Rem Blong,Kendaraan sulit di kendalikan hingga menyebabkan kecelakaan fatal yang merenggut nyawa/korban jiwa

#OperasiPatuhCandi2025 #TertibBerlaluLintas #PoldaJateng",HAM,ham,0.9983742237091064
@MariaAlkaff_ Di beberapa video yang beredar saya tidak melihat adanya sekoci pada kecelakaan ini...,HAM,ham,0.9997103810310364
"Memasuki hari ketujuh pelaksanaan Operasi Patuh Tinombala 2025, Polres Parigi Moutong menjaring ratusan pelanggar lalu lintas melalui razia di sejumlah titik di wilayahnya. Operasi ini bertujuan menekan angka kecelakaan serta meningkatkan kesadaran masyarakat dalam berlalu lintas https://t.co/dqLHHJ2zFC",HAM,ham,0.9990405440330505
@LissaNFT2021 @Rahasiaremajaaa kecelakaan waktu kuliah di london. cmiiw,HAM,ham,0.9996252059936523
@jeenerrr Ada kecelakaan katanya udh stuck pas jalan sampe stasiun jatner disuruh ganti krl coba cape????,HAM,ham,0.9993035793304443
"11.30 #InfoSonora

Saat ini kereta KRL jurusan Bekasi - Kampung Bandan tertahan selama 1 jam di Jatinegara, infonya akibat adanya kendala kecelakaan orang (tertemper) Kereta Bandara di sekitar tanah abang. ( dri Fabian) https://t.co/eLBEt3h2Sb",HAM,ham,0.9989967942237854
"11.36 WIB #Tol_Surabaya_Gempol Porong KM 766+400 arah Waru, ada penanganan kecelakaan kendaraan engkel box mauatan minuman kemasan terbalik miring di lajur 2-3/kanan.",HAM,ham,0.9992367029190063
"@AraituLaki Mungkin kalo misal Bobby kecelakaan, Kahiyang jadi janda trus dia jadi Suaminya Kahiyang ??",HAM,ham,0.9996176958084106
"(21/07) 11.20 WIB
Informasi awal Command Center 112 terima laporan adanya kecelakaan lalu lintas di Jalan Kedung Baruk. Petugas menuju lokasi.",HAM,ham,0.9990715980529785
"Kereta Bandara Soekarno-Hatta mengalami kecelakaan. Akibatnya, rute perjalanan dari Stasiun Karet-Tanah Abang mengalami keterlambatan. https://t.co/1T1izunIrU",HAM,ham,0.9966729879379272
"@CommuterLine bilang aja ada kecelakaan, tertemper, bukan gangguan operasional. CSOT ngasih informasi jg yg jelas dong, lucu bgt lu.",HAM,ham,0.9986887574195862
"MAMPUS, SECURITY DALEM KERETA SAMPE BILANG ""YA KECELAKAAN JG GA ADA YG TAU, KOK BOHONG""TERUS PADA BALIK. DAMN, YOU GO BAPAK ?????????",HAM,ham,0.9984598159790039
"*Polres Bontang Klarifikasi Video Viral : Tindakan Personel Sesuai Prosedur Penanganan Tabrak Lari*
https://t.co/4rfPgUVj0c https://t.co/5tpZiOQlOk",HAM,ham,0.9992133378982544
"Video Penangkapan Tabrak Lari Viral, Ini Klarifikasi Resmi Polres Bontang https://t.co/eDO0wtz0Ka",HAM,ham,0.9994888305664062
"Open jasa lacak lokasi??
- HP HILANG
- PENIPU
- TEROR
- TABRAK LARI (NO POL)
- PERSELINGKUHAN 
- VIRTEX 
Yang mau nyari jasa lacak bisa ya dm langsung wa ada si bio,kalau jelas kasus nya bisa di bantu

#zonauang
#zonajajan
#zonaba",SPAM,spam,0.9848260879516602
"*Polres Bontang Klarifikasi Video Viral : Tindakan Personel Sesuai Prosedur Penanganan Tabrak Lari*

Bontang  Menyikapi beredarnya sebuah video di media sosial yang menarasikan secara sepihak terkait upaya penangkapan terhadap pelaku tabrak lari, https://t.co/UY3k5XJlwk",HAM,ham,0.9994303584098816
@sungchanzo tabrak lari.,HAM,ham,0.9995375871658325
"Open jasa lacak lokasi????
- HP HILANG
- PENIPU
- TEROR
- TABRAK LARI (NO POL)
- PERSELINGKUHAN 
- VIRTEX 
Yang mau nyari jasa lacak bisa ya dm langsung wa ada si bio,kalau jelas kasus nya bisa di bantu

#zonauang
#zonajajan
#zonaba",SPAM,spam,0.9854397177696228
@maskulqn Kayak kobran tabrak lari di jalan :(,HAM,ham,0.9995730519294739
"lacakk lokasi orangg
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengeporn
sadapp / hack / pulihkann akun
#zonauang",SPAM,spam,0.9946022629737854
"lacakk lokasi orang
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengeporn
sadapp / hack / pulihkann akun
#zonauang",SPAM,spam,0.9946494698524475
"Tabrak lari, tidak tanggung jawab dan menghindari kewajiban B 1702 WNP @HumasPolri  @TMCPoldaMetro @Binmas_Tangsel https://t.co/3vPlP58r8H",HAM,ham,0.9983639121055603
"lacak hp hilang by no hp / imei
lacak penipu/scammer/tabrak lari/terror/revengeporn 
sadap / hack / pulihkan akun
LGSNG KE WA AJA YAA
#zonauang #zonauang?",SPAM,spam,0.993065595626831
"Brio Merah Tabrak Lari Ojol di Tasikmalaya, Pengemudinya Dicari https://t.co/USrlq4IBRQ",HAM,ham,0.998887836933136
"Guyss minggu ini kita lagi ngadain promo ya ??

??lacak lokasi orang
??lacak hp hilang by no hp / imei
??lacak penipu/scammer/tabrak lari/terror/revengeporn 
??sadap akun / hack akun / pulihkan akun
FS! : wa 089522681535 https://t.co/8ZMJHU8H0R https://t.co/3QlnOvpfdR",SPAM,spam,0.9832534193992615
"lacakk lokasi orangg
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengepornn
sadapp / hack / pulihkann akun
#zonauang?",SPAM,spam,0.9948447942733765
"lacakk lokasi orangg
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengepornn
sadapp / hack / pulihkann akun
#zonauang?",SPAM,spam,0.9948447942733765
"lacakk lokasi orangg
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengepornn
sadapp / hack / pulihkann akun
#zonauang?",SPAM,spam,0.9948447942733765
"Kain ini namanya runner.

Sesuai namanya, dia bisa difungsikan untuk dibentang di pintu lalu Kisanak tabrak sambil lari kayak di finish line.

But please, don't try this.. ??",HAM,ham,0.9978272318840027
"Penanganan awal kecelakaan roda 2 tabrak lari, korban pengemudi pria MAI (22) mengalami lecet di kaki. Sementara penumpang wanita WSR (44) mengalami luka lecet di pipi dan nyeri di pinggang. Korban selanjutnya dirujuk ke rumah sakit terdekat. https://t.co/DjyIoAYJwy",HAM,ham,0.9990231990814209
@xquitavee Sesama jambret harus saling mambela,HAM,ham,0.9997063279151917
KAK BAWA PULANG SBELUM AKU JAMBRET KAK @eyyitshaa,HAM,ham,0.9993371367454529
"Tadi lewat iklan ini, hooknya: buat maba teknik, saintek, soshum 

Jadi sempet mikir, kayaknya basic programming tuh perlu ga ya jadi kurikulum wajib jurusan2 soshum https://t.co/IZJzGQwDjn",HAM,ham,0.99905925989151
"Berdasarkan analisis interaksi publik (bukan data kunjungan nyata):

1. najaemsln - 7 kali/semingu
2. kecupman1s - 6 kali/semingu
3. jambret_ikan - 5 kali/semingu
4. MikaelDewabrata - 4 kali/semingu
5. fanta3stic - 3 kali/semingu
6. BagasN7 - 2 kali/semingu
7. imandreans - 1 kali/semingu
8. rinkouashelia - 1 kali/semingu
9. KieranPontiki - 1 kali/semingu
10. kakaimontinolaa - 1 kali/semingu",HAM,ham,0.9994282126426697
"@droofey Abis pulang dari kampus terus nganter temen dulu, tiba tiba dibelakang ada yang manggil dan karena aku bloon jadi berhenti :)) taunya mau jambret. Sempet jatoh dari motor dan tas aku ditarik-tarik, beruntungnya pake backpack jadinya bisa nahan, terus akhirnya ada mang siomay",HAM,ham,0.9989377856254578
"@Ichgyou gw selalu bawa pisau lipat buat jaga diri dari jambret dan sim jakarta kalo ada partai coklat

tergantung daerahnya, di deket rumah gw kriminalitasnya emang tinggi",HAM,ham,0.9991940855979919
di jambret apa ya hati ku https://t.co/qeN1yo14L6,HAM,ham,0.9949002861976624
@filowsofii WKWKQKKWKWKWKWMW JAMBRET,HAM,ham,0.9994103908538818
@caeyoeni Ganteng begini dibilang jambret.,HAM,ham,0.9996552467346191
"Tri sakti di oper

Camp ""vtrn""

Tukang jambret.
Hhhhhhhh",HAM,ham,0.9984046816825867
@2junyeong muka jambret lo udah gabisa di tutup tutupin lagi,HAM,ham,0.9994513392448425
Hampir bgt kena jambret dalam posisi lagi kelaparan dan sakit perut could u imagine how that feels like,HAM,ham,0.9983896017074585
PHAINON BANNER TINGGAL 2 HARI LAGI AKU PITY 64 PLS HADUH JAMBRET JAMBRET. KUDU GRINDING LAGI KYK SKIRK JAHDKWNFKSNODNSDJ,HAM,ham,0.9996315240859985
@6O6sfs pgn gw jambret kalungnya,HAM,ham,0.9995309114456177
yg jambret keychain gw di tj dulu awas lo ya asw gw kutuk lu jadi labubu,HAM,ham,0.9987912774085999
@joahnzadxu lu punya keychain satu aja kena jambret zad,HAM,ham,0.999477207660675
"Minggu malam 20 Juli 2025, di wilayah hukum polres binjai.

Patroli ini bertujuan untuk mengantisipasi potensi gangguan keamanan, khususnya kejahatan jalanan yang kerap terjadi pada malam hari.
                    https://t.co/WysaZBEx3Q",HAM,ham,0.9988117218017578
"Operasi Patuh 2025, Polres Banggai Patroli Cegah Kejahatan Jalanan Disetiap Sudut Kota 
.
.
.
#satlantas
#polri
#polresbanggai 
#poldasulteng https://t.co/V668fuYYcC",HAM,ham,0.9987329840660095
"Senin, 21 Juli 2025, Samapta Polsek Ngaglik melaksanakan patroli stasioner balong jalan palagan donoharjo serta antisipasi gangguan Kamtibmas, Curat, Curas, Curan dan kejahatan jalanan di wilayah Ngaglik. https://t.co/TyIvxehCV9",HAM,ham,0.9993101358413696
"Senin, 21 Juli 2025, Samapta Polsek Ngaglik melaksanakan patroli stasioner di simpang 4 kamdanen jalan palagan sariharjo serta antisipasi gangguan Kamtibmas, Curat, Curas, Curan dan kejahatan jalanan di wilayah Ngaglik. https://t.co/nvhVVxlVtl",HAM,ham,0.999229907989502
"?? Operasi Kejahatan Jalanan (OKJ)  Polsek Tambun Selatan

Piket fungsi Polsek Tambun Selatan melaksanakan kegiatan Operasi Kejahatan Jalanan (OKJ) melalui patroli mobile di wilayah rawan Curat, Curas, tawuran, dan balap liar.
 https://t.co/jDsRpTOtlO",HAM,ham,0.9979643821716309
"Personel polsek piyungan dipimpin Aiptu Tri Purnomo melaksanakan patroli sambang awak kamling, warga masyarakat, perbankan serta antispasi kejahatan jalanan (20/7/2025)
#polriuntukmasyarakat
#patroli
#presisi
#samapta https://t.co/tMz0y9LSdo",HAM,ham,0.9991795420646667
"Jalanan rame, tapi kyk chaos gt.
Yg mobilan rese bgt zigzagnya. Yg motoran knalpot brong, ada yg ga pake helm, ngedim2 lampu blerenge rak karuan. ??",HAM,ham,0.9984960556030273
"Polsek Babelan Gelar Operasi Malam, Persempit Ruang Gerak Pelaku Kejahatan Jalanan Di Malam Hari https://t.co/WNkwZDUoAM",HAM,ham,0.9992396831512451
"Minggu, 20 Juli 2025, Samapta Polsek Ngaglik melaksanakan patroli sambang warga plemburan sariharjo sekaligus menyampaikan pesan kamtibmas, tertib berlalu lintas serta antisipasi gangguan Kamtibmas, Curat, Curas, Curan dan kejahatan jalanan di wilayah Ngaglik https://t.co/VMnOw1AoBV",HAM,ham,0.9992079138755798
"Ruang digital juga harus bebas dari kejahatan, kayak jalanan di dunia nyata. @prabowo @kemkomdigi @dpr @bssn_ri https://t.co/rKOFHkKVJn",HAM,ham,0.9843875169754028
"Minggu, 20 Juli 2025, Samapta Polsek Ngaglik melaksanakan patroli sambang warga minomartani sekaligus menyampaikan pesan kamtibmas, tertib berlalu lintas serta antisipasi gangguan Kamtibmas, Curat, Curas, Curan dan kejahatan jalanan di wilayah Ngaglik. https://t.co/INx0Hc4B0V",HAM,ham,0.9988476037979126
"Antisipasi gangguan kamtibmas,  kriminalitas serta kejahatan jalanan diwilayah Ponjong, Polsek Ponjong Giatkan Patroli KRYD.
 
#PolriUntukMasyarakat #pengamanan #Yanmas #Harkamtibmas #PoldaJogja #PoldaDIY #PolresGunungkidul #AmanNyamanDamai #Polsekponjong https://t.co/gqB659YLxY",HAM,ham,0.9975830316543579
"Anggota Polsek Babelan Dipimpin Padal Kanit Samapta AKP Udin Syamsudin Melaksakan Apel persiapan ops Kejahatan Jalanan selanjutnya melaksanakan ops Kejahatan Jalanan, KRYD serta Patroli guna Mengantisipasi terjadinya 3C dan tawuran di Wilayah Hukum Polsek Babelan. (20/07/2025) https://t.co/qIOCSLrtIf",HAM,ham,0.9993884563446045
"terjadinya curat, curas dan curanmor serta kejahatan jalanan. Minggu, 20/07/2025.

POLRI UNTUK MASYARAKAT

@poldajogja
#PoldaDIY #KapoldaDIY #Kapolrestasleman #polrestasleman #polsekprambanandiy #patroliKRYD #patrolijogja #jogjaaman #jogjadamai #jogjanyaman #OpsPatuhProgo2025",HAM,ham,0.98996502161026
"Personil Polsek Selesai melakukan Patroli guna Mengantisipasi dan mencegah terjadinya tindak pidana Seperti Kejahatan Jalanan, 3C ( Curas, Curat dan Curanmor) dan Geng Motor yang dapat Menimbulkan Gangguan Kamtibmas di Wilayah Hukum Polsek Selesai https://t.co/blShPfdczg",HAM,ham,0.9978671073913574
"Tim Patroli melaksanakan penindakan antisipasi gangguan knalpot brong, konvoi  maupun balap liar.

Yuk lur, patuhi peraturan lalulintas ?? https://t.co/kcFtUiBTdF",HAM,ham,0.9991351962089539
"gpp, banyak yang motor tanpa plat, spion gak kepasang, plat nomer mati, knalpot brong. cc @DalemSatrio @polrestamakota",HAM,ham,0.9981001019477844
"Tim Patroli melaksanakan penindakan antisipasi gangguan knalpot brong, konvoi  maupun balap liar.

Yuk lur, patuhi peraturan lalulintas ??
.
.
.
Jika mengalami kejadian darurat seperti gangguan kamtibmas dan atau membutuhkan kehadirian anggota Polri https://t.co/ABEdEc29Ye",HAM,ham,0.9990397095680237
"Raimas Kalamunyeng hentikan remaja tanpa helm dan pemotor dengan knalpot brong serta tanpa spion, beri imbauan tegas demi keselamatan bersama.
#RaimasKalamunyeng #OperasiPatuh2025 #TertibItuKeren #KamiSiagaKalianJaga

@ListyoSigitP @DivHumas_Polri @HumasPoldaJatim @HumasGresik @infoGRESIK",HAM,ham,0.9984226226806641
"Tim Patroli melaksanakan penindakan antisipasi gangguan knalpot brong, konvoi  maupun balap liar.

Yuk lur, patuhi peraturan lalulintas ?? https://t.co/LwoPxVgTP9",HAM,ham,0.999092698097229
"Tim Patroli melaksanakan penindakan antisipasi gangguan knalpot brong, konvoi  maupun balap liar.

Yuk lur, patuhi peraturan lalulintas ??
.
.
.
Jika mengalami kejadian darurat, dulur bisa langsung menghubungi Call Center 110 atau #laporpakkapolres di Nomor 081-136-061-10. https://t.co/R9A5x48vN2",HAM,ham,0.9987608194351196
"Tim Patroli melaksanakan penindakan antisipasi gangguan knalpot brong, konvoi  maupun balap liar.

Yuk lur, patuhi peraturan lalulintas ?? https://t.co/ox7K6L5ptd",HAM,ham,0.9991083741188049
